"","symbol","chromosome","length","num_transcript","b_cell, Mean_Control","b_cell, Mean_SLE","b_cell, LogFC","b_cell, Pvalue","b_cell, FDR","t_cell, Mean_Control","t_cell, Mean_SLE","t_cell, LogFC","t_cell, Pvalue","t_cell, FDR"
"9486","CHST10","chr2","2854","1",33.3333333333333,104,2.00510544655559,0.000231480828657994,0.00411851822976211,6,19.3333333333333,1.64320396794444,0.0279073916619979,0.208160518832697
"9487","PIGL","chr17","1482.25","4",36.6666666666667,32,0.168370910742466,0.747864501136664,1,44.6666666666667,35,-0.537017260052264,0.252822508508644,0.748655734573502
"9488","PIGB","chr15","1770.75","4",129,259,1.39942134000723,0.000515258093753404,0.00769646107691221,36.6666666666667,100,1.31694586939882,0.00278310640835419,0.0484275423142082
"9489","PGS1","chr17","1980","9",95.6666666666667,62,-0.288409800736629,0.518924193808018,0.995484195295411,55,76.3333333333333,0.283525103813524,0.61489154805318,1
"9491","PSMF1","chr20","2997.8","5",195.333333333333,185.666666666667,0.297120057554763,0.385796391487078,0.839113295440328,75.3333333333333,190.333333333333,1.16254565204526,0.00387496053398758,0.0592108217642541
"9493","KIF23","chr15","3243.72727272727","11",9.66666666666667,2,-1.87322017667454,0.0812540587843464,0.314528352632952,8,11.3333333333333,0.676902460835706,0.512039870375056,1
"9495","AKAP5","chr14","6487","1",56,46.6666666666667,0.0254308739300678,0.985380774284678,1,68.3333333333333,64.3333333333333,-0.273824496822589,0.527062450204533,1
"9496","TBX4","chr17","3158.8","5",0,0,0,1,1,0,0,0,1,1
"9497","SLC4A7","chr3","7003","9",169.333333333333,97.3333333333333,-0.445810756824895,0.227284429891607,0.611204443313784,196,135,-0.695613441056272,0.0801098890432106,0.392075149908222
"9498","SLC4A8","chr12","4590.375","8",35,27.6666666666667,0.00940901154494092,1,1,15,8,-0.980913095780462,0.178883603311478,0.61419035711933
"9499","MYOT","chr5","1997.33333333333","3",1.33333333333333,1.66666666666667,0.563776620837576,0.999999999999996,1,1.33333333333333,2.33333333333333,0.681501518291584,0.649185576667074,1
"9500","MAGED1","chrX","2768.33333333333","3",95.3333333333333,47,-0.644698346880474,0.0926559661740357,0.343522326716928,65.3333333333333,56,-0.456587360170117,0.339553971367176,0.856503362416748
"9501","RPH3AL","chr17","2577","5",5.33333333333333,2,-1.18634679588482,0.421636107976119,0.883912756041821,3,2,-0.895221136190866,0.495733268862879,1
"9502","XAGE2","chrX","595.5","2",0,0,0,1,1,0,0,0,1,1
"9506","PAGE4","chrX","508.75","4",0,0,0,1,1,0,0,0,1,1
"9507","ADAMTS4","chr1","3868","2",0.333333333333333,0,-1.74775587347676,0.999999999999994,1,5.33333333333333,1.66666666666667,-1.77797265456362,0.0998061526885713,0.442416911498749
"9508","ADAMTS3","chr4","5822","1",9.33333333333333,0,-6.05129861690825,0.00443014060856763,0.0393233065023765,0,0,0,1,1
"9509","ADAMTS2","chr5","4400.5","2",0.333333333333333,0,-1.74775216392845,0.999999999999996,1,0,0.333333333333333,1.88595033025282,1,1
"9510","ADAMTS1","chr21","4651","1",19.3333333333333,2.33333333333333,-2.62538099546567,0.00249271570714684,0.0259438640146339,10,1.33333333333333,-2.86084824162227,0.00275206128170215,0.0481186853101221
"9512","PMPCB","chr7","2368.75","4",396,431.333333333333,0.510185927930088,0.124555023626342,0.415516701524115,385.333333333333,423.333333333333,0.00155385197608077,0.998940391392197,1
"9513","FXR2","chr17","2767","2",27.3333333333333,20.3333333333333,-0.0835322170828948,0.90037468276141,1,32.6666666666667,27.3333333333333,-0.442864930206419,0.399203317926,0.931419338735304
"9514","GAL3ST1","chr22","1742.5","4",0,0,0,1,1,0.333333333333333,0.333333333333333,-0.100119332140958,1,1
"9515","STXBP5L","chr3","9322.25","4",0,0.666666666666667,2.75089782110877,0.578676341761464,1,0.333333333333333,0.333333333333333,-0.120362123219273,1,1
"9516","LITAF","chr16","2454.625","8",2627.33333333333,1022.33333333333,-1.01091250196567,0.00256427978271461,0.0264638222187736,822.666666666667,1805.33333333333,0.944170982024644,0.00831966576748464,0.0962815511308517
"9517","SPTLC2","chr14","8164","1",401.666666666667,241.333333333333,-0.394786122152483,0.241710181154108,0.636465188483639,135.666666666667,156.333333333333,0.0369715310998061,0.93248730880256,1
"9518","GDF15","chr19","1200","1",0.333333333333333,0,-1.7477484612153,0.999999999999995,1,0,1,3.21872757980285,0.316298679630646,0.830209003961077
"9519","TBPL1","chr6","1477","2",29.6666666666667,52,1.19526033213055,0.00738030960942295,0.0579078102597744,22,38,0.698537123857138,0.174881886142791,0.605362376069468
"9520","NPEPPS","chr17","4158","2",270.666666666667,347.666666666667,0.725609998168585,0.0295040579047263,0.156476398258612,139.333333333333,174.333333333333,0.230583149278183,0.606840362309675,1
"9521","EEF1E1","chr6","851.5","2",4,5.66666666666667,0.827833717906509,0.399895050372988,0.853551681917929,2,7.33333333333333,1.80889269546291,0.0648088809933759,0.347119051433336
"9522","SCAMP1","chr5","6245","1",102.333333333333,52,-0.65207395155396,0.123074608832125,0.413042442842628,63.6666666666667,85,0.223728044313859,0.622836652961363,1
"9524","TECR","chr19","1227.5","6",71.6666666666667,24,-1.19273572585226,0.0155865633394824,0.0995965134641503,50.3333333333333,119,0.999961574670293,0.0482125215471987,0.290298008136199
"9525","VPS4B","chr18","3265","2",646.666666666667,644.333333333333,0.35286469114332,0.267024567283768,0.679072858685154,229,571.666666666667,1.16330449141549,0.00145632188797712,0.0314206265330492
"9526","MPDU1","chr17","1489.8","5",105.666666666667,33.6666666666667,-1.30553880169544,0.00325812423542509,0.0314227381710786,80,31.6666666666667,-1.50149984410569,0.00279812674325263,0.0486196993015096
"9527","GOSR1","chr17","3311.5","6",225.333333333333,258.666666666667,0.551568713575961,0.0878402974295364,0.332043606018008,153.333333333333,217,0.382290195849096,0.324906681468775,0.836797848963839
"9528","TMEM59","chr1","1604.25","4",330.666666666667,194,-0.398456423432995,0.221477019548846,0.601895827830441,123,289,1.12228710186641,0.00306993458967534,0.0511040899648959
"9529","BAG5","chr14","4923.66666666667","3",357.666666666667,457,0.74681010437416,0.0287533396624598,0.153461033396557,191.666666666667,339,0.670614046486494,0.091759578826179,0.422306521232943
"9530","BAG4","chr8","4410","2",92,74.6666666666667,0.0630766825509999,0.873247244974481,1,62,94.3333333333333,0.428730741875937,0.308143951276881,0.828491928715752
"9531","BAG3","chr10","2581","2",324.333333333333,25,-3.33929237475669,5.87196386800044e-13,3.50390623425913e-10,134,88.6666666666667,-0.774228447300333,0.0925662017995911,0.424305820027592
"9532","BAG2","chr6","1885.5","2",33,24,-0.0783395044547204,0.929543568785162,1,30,22,-0.689359450145294,0.24119904546056,0.728460752780556
"9533","POLR1C","chr6","1201","2",133.666666666667,146.666666666667,0.514872204469147,0.173620431662656,0.516225205781696,105,127.333333333333,0.180679973900646,0.716561597197548,1
"9534","ZNF254","chr19","3699.07142857143","14",89.3333333333333,137,0.975366646691517,0.00524568950605288,0.0447171011666163,61.3333333333333,114,0.756170250165132,0.0662046000127695,0.351466920694072
"9535","GMFG","chr19","601.5","2",331.666666666667,100.333333333333,-1.33319341576437,0.000641161844149925,0.0091037940433539,97.3333333333333,272,1.2993254595346,0.00365176243083765,0.0572667218938368
"9536","PTGES","chr9","1787","1",27.3333333333333,11,-0.907173426878279,0.374506811349646,0.824084957803419,2,9.66666666666667,2.30310203932099,0.0554543018252998,0.316695094988559
"9537","TP53I11","chr11","3170.09090909091","11",169.333333333333,296.333333333333,1.16282248292698,0.00101003098861235,0.0128938240082209,17,22,0.457450998394264,0.546535452411207,1
"9538","EI24","chr11","2206","2",67,117.666666666667,1.19297834853484,0.00265803737527641,0.0271544538180126,24.3333333333333,89.6666666666667,1.84731610062643,0.00172865713511068,0.0355382586999079
"9540","TP53I3","chr2","1513.4","5",12.6666666666667,6.33333333333333,-0.64697765739236,0.382308398684997,0.834779607261892,6.66666666666667,4.33333333333333,-0.811065005814782,0.495604923884748,1
"9541","CIR1","chr2","1793","1",247.333333333333,339.666666666667,0.848165367677939,0.0139816348560919,0.0921758091702468,117.666666666667,355,1.50017327585916,0.000123895211623818,0.00506835827721795
"9542","NRG2","chr5","3208.33333333333","9",0.333333333333333,0,-1.77060686013032,1,1,0.333333333333333,0.333333333333333,-0.057410239233241,1,1
"9543","IGDCC3","chr15","4479","1",2,0,-3.89957929269347,0.216968782829405,0.591715975355333,1,0.333333333333333,-1.39099554108927,0.686978665808291,1
"9545","RAB3D","chr19","4273","1",153.333333333333,21.6666666666667,-2.46512843290684,1.94180664920663e-09,3.52492514718606e-07,45.6666666666667,19,-1.40011957276856,0.0511197274005447,0.30154732431734
"9546","APBA3","chr19","2052.66666666667","3",5,7,0.780789508022582,0.426479499456164,0.889658561432758,5.33333333333333,7,0.254067324787969,0.828548150083584,1
"9547","CXCL14","chr5","1975","1",2.33333333333333,0,-4.15771092454713,0.0846898215006876,0.323788652203713,0,0,0,1,1
"9550","ATP6V1G1","chr9","1611","1",184,146.666666666667,0.0349668306021238,0.927145463699761,1,71.6666666666667,193.333333333333,1.28048188142613,0.000956629694933872,0.0229512229489702
"9551","ATP5J2","chr7","443.5","4",52.3333333333333,24,-0.785557645591195,0.098624734218214,0.358338174977276,15,23.3333333333333,0.38934398931368,0.569191717764038,1
"9552","SPAG7","chr17","1108","3",41.6666666666667,31,-0.0944197574304719,0.858391736574398,1,22.6666666666667,31.6666666666667,0.248800455694539,0.681682188257093,1
"9553","MRPL33","chr2","464.5","2",29.6666666666667,26.3333333333333,0.182621792601451,0.713491096435406,1,7.33333333333333,26.3333333333333,1.66329385391799,0.0118157834742952,0.121478696790783
"9554","SEC22B","chr1","1884","1",338.666666666667,130.333333333333,-1.01371473938786,0.00294556431071081,0.0292945182217359,147,180,0.0450208579131597,0.922408420545288,1
"9555","H2AFY","chr5","2398.85714285714","7",642,453.333333333333,-0.153565903831317,0.709276631670782,1,258.666666666667,472.666666666667,0.83323231301274,0.0368141850183988,0.246756829996595
"9556","C14orf2","chr14","786.5","2",137.333333333333,103.333333333333,-0.0475679074545905,0.899851476836863,1,36,140,1.81585108825123,2.0948352420996e-05,0.00137326776772231
"9557","CHD1L","chr1","2866.5","10",145,159,0.509065084714375,0.131172715222902,0.431280389272891,75.6666666666667,58.6666666666667,-0.432067991852986,0.334410380167157,0.85090732202603
"9559","VPS26A","chr10","2630.5","2",365.333333333333,202.333333333333,-0.469823043583021,0.160502260970861,0.491087117711528,80.6666666666667,258.333333333333,1.55438201544766,5.5032484834705e-05,0.00277812578540836
"9562","MINPP1","chr10","2617","4",7.66666666666667,12.3333333333333,0.976011636816974,0.189121220309739,0.546872395507982,3,12.6666666666667,1.85378368867534,0.0361398086374785,0.24366719293947
"9563","H6PD","chr1","9266.5","6",133.666666666667,64,-0.724331696857931,0.101257475386577,0.36501945117787,49.3333333333333,39.6666666666667,-0.458058141381737,0.336589394642227,0.853464971519078
"9564","BCAR1","chr16","3398.42857142857","14",0,0,0,1,1,0.333333333333333,0,-1.98691412886033,0.999999999999999,1
"9567","GTPBP1","chr22","4944.66666666667","3",1051.33333333333,654.333333333333,-0.298770538166128,0.360669797959011,0.804823812264082,730.333333333333,433.333333333333,-0.946181825197791,0.00885939188251382,0.100967565078287
"9568","GABBR2","chr9","4207","2",0,0,0,1,1,0,0.333333333333333,1.80030880327563,0.999999999999999,1
"9569","GTF2IRD1","chr7","3312.75","8",0.333333333333333,1.66666666666667,2.24701194619233,0.288818196505765,0.708482878579337,1.66666666666667,3,0.888217216056419,0.610704382947702,1
"9570","GOSR2","chr17","1890.81818181818","11",140.666666666667,178.333333333333,0.689485280853067,0.0472930790450267,0.217700505241929,92.6666666666667,154.666666666667,0.501774277709291,0.243561809641041,0.732321761494356
"9572","NR1D1","chr17","2775","1",148.666666666667,23.6666666666667,-2.2744089664435,2.47554609599958e-05,0.000704487520669264,115.333333333333,51.3333333333333,-1.30242992738654,0.00170348219236718,0.035176075936796
"9573","GDF3","chr12","1224","1",0,0,0,1,1,0,0.333333333333333,1.89567067725484,1,1
"9575","CLOCK","chr4","10652.25","4",371,275.333333333333,-0.111405507903779,0.75117796216228,1,293.333333333333,145.333333333333,-1.10207934603913,0.00339562178568954,0.0543112784856131
"9576","SPAG6","chr10","2675.16666666667","6",0,1,3.38447783114669,0.314787158070627,0.739096493518436,0,0,0,1,1
"9577","BRE","chr2","1862.33333333333","6",98,59.6666666666667,-0.367645757290719,0.335050058618814,0.769724147777281,70,56,-0.558890188663825,0.273128807963851,0.784568626245615
"9578","CDC42BPB","chr14","6240.4","5",108,95.3333333333333,0.172548645243322,0.714809788182439,1,35.3333333333333,27,-0.480176840638494,0.380697873553187,0.91120034077237
"9580","SOX13","chr1","4076","2",37.3333333333333,1.33333333333333,-4.31098173665544,4.8237171345469e-05,0.00121886585401928,8,1.66666666666667,-2.30200659948138,0.0157145312917091,0.145468803588168
"9581","PREPL","chr2","4336.6875","16",236.666666666667,189.333333333333,0.00574547367896187,0.995419932784461,1,319.333333333333,287.666666666667,-0.355789029267191,0.39332647637959,0.927969764629543
"9582","APOBEC3B","chr22","1500.5","2",13.3333333333333,4,-1.34661491682241,0.16434848595048,0.497945315068296,1.66666666666667,2.33333333333333,0.42342823152958,0.848520938583759,1
"9583","ENTPD4","chr8","5885","2",481,446,0.254355351738642,0.42408760062421,0.887028598278178,489,492.666666666667,-0.180643387858009,0.639655087424247,1
"9584","RBM39","chr20","3239.81818181818","11",4881.66666666667,3685.66666666667,-0.0215981537595614,0.946024769901976,1,3237.66666666667,3203.33333333333,-0.138397307888464,0.683272352840102,1
"9585","KIF20B","chr10","6390","2",205,272.333333333333,0.802030928766589,0.0252627574864467,0.139481587716391,159,307.666666666667,0.870045319460235,0.0250119781603054,0.194524460533634
"9586","CREB5","chr7","8182.6","5",130.333333333333,37.3333333333333,-1.40527461703617,0.0014782426807877,0.0173423335084045,36,31,-0.257857922492881,0.812428189208117,1
"9587","MAD2L1BP","chr6","1414","2",28.3333333333333,30.3333333333333,0.454134819454046,0.376950612701576,0.826882331868326,17,22.3333333333333,0.289848172234559,0.617612671854189,1
"9588","PRDX6","chr1","1670","1",288,190.666666666667,-0.216072369015459,0.534346324800302,0.995484195295411,136,155.333333333333,0.0646522545335086,0.865240676237604,1
"9589","WTAP","chr6","1840.33333333333","6",1040.66666666667,384.333333333333,-1.06544648407335,0.00448894176630666,0.039706063392432,443,344.333333333333,-0.524287399906389,0.177156711188245,0.610602929913038
"9590","AKAP12","chr6","8614.2","5",932.333333333333,64.3333333333333,-3.48000293440239,1.63328335929107e-08,2.01109895965194e-06,75.6666666666667,62,-0.332626393983007,0.576123409676646,1
"9592","IER2","chr19","2050","1",884,333,-1.00679698892559,0.0081457042941538,0.0623575099781406,505.666666666667,145.333333333333,-2.0465533570905,0.000286772487679852,0.0095612741164549
"9595","CYTIP","chr2","2210","1",1941.66666666667,908,-0.703143318993946,0.0394026260022345,0.191756150632372,796,1062.66666666667,0.286961570512501,0.412965624267125,0.946384638891633
"9597","SMAD5-AS1","chr5","1810","1",7,6.33333333333333,0.209463416694944,0.837004432072168,1,3,2.66666666666667,-0.220314505215951,1,1
"9600","PITPNM1","chr11","4224.5","2",55,19.6666666666667,-1.12193845787062,0.0286667326276813,0.153117328829791,36.6666666666667,13,-1.60917597932582,0.00652831321640102,0.08329325941452
"9601","PDIA4","chr7","2959","2",121.333333333333,50,-0.962300206883231,0.0249059855087821,0.138182264345971,59.6666666666667,63,-0.149926207612054,0.748364169685264,1
"9603","NFE2L3","chr7","3711","1",609,112.666666666667,-2.07135985258387,5.48984730509277e-07,3.51646355721933e-05,1902,112,-4.30345350562561,6.85360130610437e-24,5.31656698652203e-20
"9604","RNF14","chr5","3483.92857142857","14",43.3333333333333,42.3333333333333,0.322369480674401,0.519346005485041,0.995484195295411,33.3333333333333,42.6666666666667,0.198041398719673,0.724671330566246,1
"9605","VPS9D1","chr16","2590.6","5",16.6666666666667,6.66666666666667,-0.961540668744791,0.150585995152486,0.470836662527026,12.3333333333333,7.33333333333333,-0.949691075523922,0.176236127606065,0.608421178111309
"9607","CARTPT","chr5","915","1",0,0,0,1,1,0,0,0,1,1
"9609","RAB36","chr22","2437.25","4",4,4,0.372624832723546,0.792551443897735,1,1,0.666666666666667,-0.627467309839212,1,1
"9610","RIN1","chr11","2684","1",8.33333333333333,3.33333333333333,-0.932380171768039,0.361852241260415,0.806437003087906,3.33333333333333,3.66666666666667,0.0793864365289552,1,1
"9611","NCOR1","chr17","8214.0625","16",1713.33333333333,936,-0.52993778022404,0.0859623384552893,0.327523827853879,1271.33333333333,967,-0.548255160699721,0.110407591529605,0.466758316577869
"9612","NCOR2","chr12","8791","3",517.333333333333,175.666666666667,-1.19269790863818,0.00280428287150207,0.0282516324612971,186,129,-0.578823152806878,0.160501275872282,0.577397695486127
"9615","GDA","chr9","3852.16666666667","6",0.666666666666667,0,-2.50307028143817,0.594671634915768,1,0.333333333333333,0,-1.8981482874958,0.999999999999995,1
