ID	Symbol	chromosome	Length
67993	Nudt12	17	2280
67994	Mrps11	7	1043
67996	Srsf6	2	3546
67997	Ddx59	1	2228
67998	Fam134c	11	3306
68001	1110004E09Rik	16	1163
68002	1110058L19Rik	1	667
68009	Defa20	8	425
68010	Bambi	18	5040
68011	Snrpg	6	393
68014	Zwilch	9	2784
68015	Trap1	16	2297
68016	Murc	4	2044
68017	Ftsj2	5	1443
68018	Col4a3bp	13	5363
68020	Apopt1	12	1242
68021	Bphl	13	1209
68023	Pdf	8	1536
68024	Hist1h2bc	13	774
68026	2810417H13Rik	9	2387
68027	Tmem178	17	1696
68028	Rpl22l1	3	477
68031	Rnf146	10	4456
68032	Emc4	2	975
68033	Cox19	5	761
68034	Fam122a	19	1696
68035	Rbm42	7	1701
68036	Zfp706	15	4417
68038	Chid1	7	4223
68039	Nmb	7	692
68040	Zfp593	4	1976
68041	Mid1ip1	X	2059
68043	N6amt2	14	836
68044	Chac2	11	1330
68045	2700060E02Rik	14	1510
68046	2700062C07Rik	18	1032
68047	Mpnd	17	1694
68048	Aen	7	2580
68050	Akirin1	4	2370
68051	Nutf2	8	1965
68052	Rps13	7	582
68053	Ubxn2b	4	4735
68054	Serpina12	12	3690
68055	Atp5s	12	1485
68058	Chd1l	3	2989
68059	Tm9sf2	14	3062
68066	Slc25a39	11	1667
68067	3010026O09Rik	11	1140
68070	Pdzd2	15	13413
68073	Fam173b	15	1166
68074	A930013F10Rik	8	2426
68075	Lurap1	4	1427
68077	Gltscr2	7	1557
68079	Pdcd2l	7	1283
68080	Gpn3	5	1402
68082	Dusp19	2	1463
68083	Pak1ip1	13	1753
68087	Dcakd	11	1714
68089	Arpc4	6	2271
68090	Yif1a	19	1493
68092	Ncbp2	16	2037
68094	Smarcc2	10	5028
68095	Ociad1	5	4132
68097	Dynll2	11	2819
68098	Rchy1	5	2460
68099	Fam92a	4	1326
68106	Nt5c3b	11	2025
68107	Cntd1	11	2228
68108	9430008C03Rik	2	3172
68112	Sdccag3	2	2195
68114	Mum1	10	3717
68115	9430016H08Rik	1	1325
68117	Apool	X	960
68118	Atg101	15	1230
68119	Cmtm3	8	1616
68121	Cep70	9	2579
68126	Fahd2a	2	1226
68127	B230217C12Rik	11	1189
68128	Fam120aos	13	1461
68133	Gcsh	8	1337
68134	Upf3b	X	2188
68135	Eif3h	15	1228
68137	Kdelr1	7	1525
68140	Tigd2	6	3007
68142	Ino80	2	6296
68144	5031426D15Rik	2	6021
68145	Etaa1	11	4192
68146	Arl13b	16	3524
68147	Gar1	3	1271
68149	Otub2	12	3715
68151	Wls	3	2769
68152	Fam133b	5	2302
68153	Gtf2e2	8	1802
68159	Stx19	16	1188
68161	A930005H10Rik	3	1405
68162	A930003A15Rik	16	1125
68165	Fdx1l	9	782
68166	Spire1	18	5083
68169	Ndnf	6	4684
68170	B230118H07Rik	2	2269
68171	D730048I06Rik	9	1334
68172	Rpl39l	16	805
68173	Ppifos	14	1777
68175	4930591A17Rik	2	735
68176	Fam212a	9	1061
68177	Ebpl	14	2077
68178	Cgnl1	9	6754
68180	Hyi	4	927
68183	Bcas2	3	1413
68184	Denr	5	2236
68185	Coa4	7	834
68187	Fam135a	1	6467
68188	Sympk	7	4121
68190	5330426P16Rik	16	1815
68192	Leprotl1	8	2585
68193	Rpl24	16	679
68194	Ndufb4	16	454
68195	Rnaset2b	17	1013
68196	Hsbp1	8	1165
68197	Ndufc2	7	681
68198	Ndufb2	6	455
68201	Ccdc34	2	2079
68202	Ndufa5	6	549
68203	Diras2	13	4348
68204	2900060B14Rik	1	597
68205	Urm1	2	2143
68209	Rnaseh2c	19	646
68212	Tmbim4	10	808
68214	Gsto2	19	1394
68215	Fam98b	2	1861
68219	Nudt21	8	1111
68221	Wfdc15a	2	466
68222	Fam166a	2	1126
68223	Fam24a	7	371
68224	1700067P10Rik	17	794
68226	Efcab2	1	2538
68229	AI846148	19	3618
68230	1700102H20Rik	17	563
68231	H2afb1	2	525
68232	1700120K04Rik	7	543
68233	Fam229a	4	558
68235	Mturn	6	5307
68236	Gtsf1l	2	880
68238	1700123O21Rik	16	675
68239	Krt42	11	1547
68240	Rpa3	6	638
68241	Fam195a	17	816
68243	A930018P22Rik	2	819
68245	1700108J01Rik	14	468
68246	1700112J05Rik	5	800
68250	Fam96a	9	1253
68251	Babam1	8	1592
68255	Tmem86b	7	1222
68259	Ift80	3	4090
68260	Trmt12	15	4133
68262	Agpat4	17	1910
68263	Pdhb	14	1485
68265	Iqcf3	9	1122
68267	Slc25a22	7	2852
68268	Zdhhc21	4	8751
68270	Dnaaf1	8	2821
68271	Zfp85os	13	2908
68272	Rbm28	6	4186
68273	Pomgnt1	4	2912
68274	Toporsl	4	2401
68275	Rpa1	11	3106
68276	Toe1	4	2008
68277	2310057M21Rik	7	2214
68278	Ddx39	8	1659
68279	Mcoln2	3	2666
68281	4930430F08Rik	10	2419
68283	9530077C05Rik	9	2157
68285	C630043F03Rik	4	2687
68291	Mto1	9	2364
68292	Stt3b	9	4220
68294	Mfsd10	5	1827
68295	Aar2	2	3590
68298	Ncapd2	6	4514
68299	Vps53	11	2816
68303	Fam114a1	5	2949
68304	Kdelc2	9	3644
68306	4930565N06Rik	16	2416
68307	Lrriq4	3	2762
68308	4933406F09Rik	14	1293
68310	Zmym1	4	3832
68311	Lypd2	15	492
68312	Gstm7	3	1305
68314	Hnf4aos	2	843
68316	Apoo	X	1261
68318	Aph1c	9	5185
68323	Nudt22	19	999
68327	Tsr3	17	1193
68328	Rab13	3	1071
68332	Sdhaf1	7	967
68337	Crip2	12	1439
68338	Golt1a	1	1842
68339	Ccdc88c	12	6292
68342	Ndufb10	17	635
68344	Tmem174	13	2252
68346	Sirt5	13	1362
68347	0610011F06Rik	17	811
68348	Serpina1f	12	3158
68349	Ndufs3	2	940
68350	Mul1	4	3732
68352	Aspdh	7	966
68354	Plekhd1os	12	939
68355	2010204K13Rik	X	946
68364	0610030E20Rik	6	4634
68365	Rab14	2	3081
68366	Tmem129	5	2244
68369	0610031O16Rik	3	824
68371	Pbld1	10	1943
68375	Ndufa8	2	739
68379	Ciz1	2	3294
68385	Tlcd1	11	1691
68386	0610039K10Rik	2	951
68393	Mogat1	1	1206
68394	Ccdc163	4	1214
68396	Nat8	6	932
68400	0610043K17Rik	4	618
68401	G6pc3	11	1543
68404	Nrn1	13	1622
68416	Sycn	7	557
68420	Ankrd13a	5	3252
68421	Lmbrd1	1	5392
68423	Ankrd13d	19	2141
68427	Slc39a13	2	2416
68428	Steap3	1	3177
68431	Fbxl15	19	1348
68434	1010001N08Rik	18	999
68436	Rpl34	3	689
68440	Dusp23	1	1417
68441	Rraga	4	1611
68444	Cyp2d13	15	1646
68449	Tbc1d10b	7	3614
68453	Gpihbp1	15	797
68458	Ppp1r14a	7	531
68460	Dhrs7c	11	1124
68463	Mrpl14	17	595
68465	Adipor2	6	3963
68468	Ly6g6c	17	960
68472	Tmem126b	7	862
68473	Mob1b	5	3171
68475	Ssna1	2	864
68477	Rmnd5a	6	6165
68479	Phf5a	15	1648
68480	1110007C09Rik	13	804
68481	Mpzl1	1	2356
68484	Krtap6-5	16	611
68487	Tmem140	6	2614
68490	Zfp579	7	2159
68493	Ndufaf4	4	3632
68497	Arel1	12	5433
68498	Tspan11	6	4209
68499	Mrpl53	6	620
68501	Nsmce2	15	3283
68505	Vps51	19	2631
68507	Ppfia4	1	6067
68509	Ptx4	17	1582
68510	Ints1	5	7113
68511	Dcdc2c	12	1434
68512	Tomm5	4	686
68514	Micu2	14	2310
68515	Myadml2	11	2307
68519	Eml1	12	4474
68520	Zfyve21	12	1310
68521	Fam189b	3	3059
68523	Fam96b	8	680
68524	Wipf2	11	7589
68525	Evc2	5	4111
68526	Gpr155	2	5022
68527	Ucma	2	884
68528	Smim6	11	975
68531	1110020A21Rik	17	1220
68533	Mphosph6	8	1054
68537	Mrpl13	15	786
68539	Tmem109	19	1929
68544	2310036O22Rik	8	892
68545	Ecscr	18	1111
68549	Sgol2	1	5416
68550	Tefm	11	1287
68552	Smim14	5	2084
68553	Col6a4	9	7439
68554	Cebpzos	17	1513
68556	Uckl1	2	1810
68558	Ankra2	13	3281
68559	Pdrg1	2	1229
68563	Dpm3	3	497
68564	Nufip2	11	10399
68565	Mrps18a	17	864
68566	Caly	7	1627
68567	Cgref1	5	1331
68572	Ict1	11	734
68576	Lamtor5	3	883
68581	Tmed10	12	3526
68585	Rtn4	11	6674
68588	Cthrc1	15	1164
68591	Mocos	18	2884
68592	Syf2	4	1276
68597	Ccdc167	17	5646
68598	Dnajc8	4	1392
68603	Pmvk	3	1506
68606	Ppm1f	16	4933
68607	Serhl	15	1367
68611	Mrpl28	17	1065
68612	Ube2c	2	931
68614	Letmd1	15	2579
68616	Gdpd3	7	1068
68617	Mtcl1	17	7278
68618	1110012L19Rik	X	1057
68625	Wdr65	4	3895
68626	Elac2	11	2781
68628	Fbxw9	8	1842
68631	Cryl1	14	1410
68632	Myct1	10	2779
68634	Tm2d3	7	1003
68636	Fahd1	17	1407
68637	1110025L11Rik	16	593
68642	Tmem216	19	1166
68644	Abhd14a	9	1434
68646	Nadk2	15	4066
68652	Tab2	10	4278
68653	Samm50	15	1673
68655	Fndc1	17	5846
68659	Fam198b	3	6627
68662	Scgb3a1	11	613
68666	Svop	5	3186
68667	Trpm4	7	4245
68668	Klk5	7	1239
68671	Pcyt2	11	1835
68673	Krtap4-2	11	971
68675	Fam172a	13	4070
68678	Smtnl1	2	1761
68680	Fitm1	14	912
68682	Slc44a2	9	3592
68690	1110028F11Rik	11	2705
68691	Kansl1l	1	4760
68692	1110028F18Rik	8	1341
68693	Hnrnpul2	19	5726
68694	Lce1e	3	712
68695	Hddc3	7	860
68697	1110036E04Rik	9	777
68701	Ppp1r27	11	775
68703	Rere	4	7458
68705	Gtf2f2	14	1467
68708	Rabl2	15	1646
68709	Cilp2	8	4022
68713	Ifitm1	7	840
68718	Rnf166	8	1783
68720	Lce1b	3	647
68721	1110032A03Rik	9	1782
68723	Hrnr	3	10658
68724	Arl8a	1	1702
68725	1110032F04Rik	3	2578
68728	Trp53inp2	2	3934
68729	Trim37	11	5637
68730	Dus1l	11	1909
68731	Rbfa	18	1339
68732	Lrrc16a	13	5158
68734	Smek1	12	4594
68735	Mrps18c	5	502
68736	Tyw5	1	1442
68737	Angel1	12	3850
68738	Acss1	2	3594
68740	Krtap22-2	16	380
68742	Tmem219	7	944
68743	Anln	9	5421
68744	Zfp740	15	4285
68750	Rreb1	13	13622
68753	Mybphl	3	1276
68755	Cgrrf1	14	1202
68758	Abhd11	5	1699
68760	Synpo2l	14	3922
68763	1110038B12Rik	17	589
68764	Cdhr3	12	2953
68767	Wash	17	2986
68768	Krtap4-6	11	918
68770	Phtf2	5	4839
68774	Ms4a6d	19	1371
68775	Atp6v1c2	12	1597
68776	Taf11	17	1220
68777	Tmem53	4	1230
68778	Gucd1	10	2910
68789	Trmt61b	17	2945
68790	Fendrr	8	2380
68792	Srpx2	X	2923
68794	Flnc	6	9166
68795	Ubr3	2	8084
68796	Tmem214	5	2762
68797	Pdgfrl	8	1533
68799	Rgmb	17	2633
68800	Prr32	X	1109
68801	Elovl5	9	2781
68802	Mypn	10	5246
68808	1110046J04Rik	13	777
68810	Nexn	3	2564
68813	Dock5	14	10335
68815	Btbd10	7	2563
68816	Ppil1	17	1215
68817	Ddi2	4	3539
68818	Zfand2b	1	1299
68828	Sync	4	2038
68832	1110057K04Rik	12	3082
68833	Pdcl3	1	1706
68836	Mrpl52	14	412
68837	Foxk2	11	5032
68839	Ankrd46	15	2480
68841	1110054M08Rik	16	854
68842	Tulp4	17	9863
68845	Pih1d1	7	1306
68846	Rnf208	2	1333
68852	Lrrn4cl	19	2583
68854	Asb11	X	1262
68857	Dtwd2	18	3145
68859	Smim1	4	3442
68861	1190002N15Rik	9	3950
68865	Arv1	8	1165
68867	Rnf122	8	3547
68870	Ak8	2	1570
68874	Klhdc9	1	1555
68875	Tmcc2	1	3410
68876	Xrcc6bp1	10	1365
68877	Maf1	15	1749
68879	Prpf6	2	3055
68880	1190003K10Rik	13	1097
68888	Gkn3	6	793
68889	Ubac2	14	2154
68891	Cd177	7	2714
68895	Rasl11a	5	1126
68897	Disp1	1	5208
68904	Abhd13	8	5180
68910	Zfp467	6	3927
68911	Pygo2	3	2911
68915	Vars2	17	4424
68916	Cdkal1	13	2538
68917	Hint2	4	591
68918	1190005I06Rik	8	734
68920	1110065P20Rik	4	762
68922	Dnaic1	4	2491
68925	Rpap1	2	4822
68926	Ubap2	4	4369
68927	Ptcd2	13	1675
68929	Mospd3	5	1634
68936	Smim11	16	500
68938	Aspscr1	11	1871
68939	Rasl11b	5	1768
68942	Chmp2b	16	1838
68943	Pink1	4	2366
68944	Tmco1	1	4474
68947	Chst8	7	2397
68948	Fam216a	5	983
68949	1500012F01Rik	2	738
68952	Fam57b	7	3162
68953	Chmp2a	7	927
68954	1500012K07Rik	7	2626
68955	Srrm4	5	7475
68957	Paqr6	3	1670
68961	Phkg2	7	1626
68964	Ctc1	11	4167
68966	Ngdn	14	1200
68968	Cdan1	2	6384
68969	Eif1b	9	917
68970	Dcaf12	4	3454
68971	Tamm41	6	1166
68972	Tatdn3	1	1254
68975	Med27	2	2470
68977	Haghl	17	1783
68979	Nol11	11	3160
68980	Wdr53	16	1420
68981	Snrpa1	7	1250
68982	1500015A07Rik	18	1864
68986	Gad1os	2	889
68988	Prpf31	7	3142
68991	Ssu72	4	1451
68992	Zfp580	7	1102
68994	1500015L24Rik	19	778
68995	Mcts1	X	876
68999	Anapc10	8	2802
69004	6330418K02Rik	5	741
69008	Cab39l	14	3037
69009	Thap7	16	1164
69010	Anapc13	9	408
69017	Prrt2	7	2490
69019	Spcs1	14	1006
69020	Zfp707	15	1816
69024	Snx15	19	1541
69028	Mitd1	1	1229
69029	Smdt1	15	585
69030	1810006J02Rik	1	1687
69032	Lyzl4	9	996
69034	Nupr1l	5	628
69035	Zdhhc3	9	6987
69036	Zg16	7	636
69038	Tmem258	19	510
69046	Isca1	13	1915
69047	Atp2c2	8	3223
69048	Slc30a5	13	3179
69049	Cml5	6	986
69050	1810013A23Rik	17	417
69051	Pycr2	1	1599
69053	1810013L24Rik	16	4074
69054	1810007C17Rik	12	708
69055	1810007D17Rik	19	742
69060	Pnlip	19	1487
69064	Fuom	7	2416
69065	Chac1	2	1570
69066	1810010H24Rik	11	1099
69068	1810011O10Rik	8	1331
69069	1810011H11Rik	14	1473
69071	Tmem97	11	1333
69072	Ebna1bp2	4	2960
69073	Kdf1	4	1796
69076	Triap1	5	1049
69077	Psmd11	11	1743
69080	Gmppa	1	1528
69082	Zc3h15	2	1962
69083	Sult1c2	17	1465
69085	Zcchc9	13	1532
69089	Oxa1l	14	2534
69090	Ascc1	10	1578
69091	Vps26b	9	6873
69094	Tmem160	7	815
69097	Trim15	17	1866
69101	Ydjc	16	1320
69104	March5	19	5286
69106	Stoml1	9	2268
69108	1810012K16Rik	8	542
69109	Fam58b	11	1224
69113	Alkbh3	2	1231
69116	Ubr4	4	15872
69117	Adh6a	3	1341
69120	1810021B22Rik	15	654
69121	Chrdl2	7	1722
69123	Eci3	13	1346
69125	Cnot8	11	2035
69126	1810022K09Rik	3	401
69129	Pex11g	8	1126
69131	Cdk12	11	8704
69134	Fam25c	14	367
69136	Tusc1	4	1364
69137	Vstm5	9	1988
69139	Ctrcos	4	322
69142	Cd209f	8	1109
69146	Gsdmd	15	1776
69147	2200002J24Rik	7	610
69149	Kbtbd3	9	2426
69150	Snx4	16	2442
69151	Lzic	4	1777
69155	1810030O07Rik	X	2572
69156	Comtd1	14	2241
69159	Rhebl1	15	1213
69161	Manbal	2	1107
69162	Sec31a	5	4228
69163	Mrpl44	1	1424
69165	Cd209b	8	2112
69166	1810018F18Rik	19	1447
69168	Bola1	3	729
69169	Faim3	1	1491
69170	1810026B05Rik	7	5143
69171	Cnppd1	1	2738
69178	Snx5	2	2620
69179	Tmem110	14	3738
69181	Dyrk2	10	2137
69183	C1qtnf2	11	1211
69185	Dtwd1	2	1343
69186	Tmem256	11	431
69187	Erp27	6	953
69188	Kmt2e	5	7258
69189	Mcemp1	8	1132
69190	Dym	18	2471
69191	Pdia2	17	1721
69192	Dhx16	17	3390
69193	2410007B07Rik	3	1031
69195	Tmem121	12	1600
69202	Ptms	6	1155
69206	2010016I18Rik	3	1558
69207	Srsf11	3	3664
69211	2310081J21Rik	13	541
69215	Sat2	11	882
69216	Ccdc23	4	980
69217	Plekha4	7	2660
69219	Ddah1	3	3747
69221	2410006H16Rik	11	461
69225	Carkd	8	1420
69226	Snx24	18	1882
69227	Selt	3	3548
69228	Zfp746	6	3651
69232	Qrich1	9	3362
69234	Zfp688	7	1016
69237	Gtpbp4	13	2565
69239	2610034M16Rik	17	4174
69241	Polr2d	18	1015
69248	2610035F20Rik	14	1149
69253	Hspb2	9	840
69256	Zfp397	18	5486
69257	Elf2	3	6210
69259	Kctd5	17	2457
69260	Ing2	8	2813
69263	Rfc3	5	1215
69269	Scnm1	3	872
69270	Gins1	2	1159
69274	Ctdspl	9	4627
69276	Sec62	3	3966
69277	3300002I08Rik	2	648
69279	1700001D01Rik	8	565
69281	Spata4	8	1057
69282	1700001J03Rik	5	778
69286	Glipr1l1	10	896
69287	Odf3	7	924
69288	Rhobtb1	10	4624
69291	1700001L05Rik	15	6003
69294	Cst13	2	765
69297	Lrrc46	11	1298
69299	Asb9	X	1128
69301	Tescl	7	886
69303	1700001G11Rik	14	769
69305	Dcps	9	1194
69306	Efcab9	11	767
69307	Pxt1	17	1015
69308	1700007P06Rik	1	823
69309	Slc16a13	11	2528
69310	Pacrg	17	1355
69311	1700008K24Rik	17	947
69312	Ppp1r42	1	1525
69314	Izumo3	4	1263
69315	1700001L19Rik	13	1808
69317	Hmgb4	4	684
69318	1700007K09Rik	7	676
69319	1700001K23Rik	19	488
69320	1700007J10Rik	11	1111
69324	1700012B07Rik	11	1470
69325	1700012B09Rik	9	685
69327	1700007K13Rik	2	804
69329	1700003M02Rik	4	1716
69332	Lelp1	3	870
69334	1700012I11Rik	15	1039
69338	1700003D09Rik	11	1389
69339	Ccdc54	16	1296
69345	1700003C15Rik	5	709
69347	1700008P02Rik	3	788
69349	1700008O03Rik	7	911
69350	1700003G18Rik	7	620
69351	Smim23	11	606
69352	Necab1	4	4922
69354	Slc38a4	15	3932
69355	1700010J16Rik	10	887
69357	BC061195	X	1150
69358	Lrrc51	7	1096
69361	Cypt3	X	666
69362	Cst12	2	546
69363	Spaca4	7	710
69364	1700012P22Rik	4	972
69367	Glrx2	1	3730
69368	Wdfy1	1	4714
69369	1700017D01Rik	19	1194
69371	Smco2	6	1268
69372	Mocs3	2	1682
69376	Zpbp2	11	1639
69379	C8g	2	1236
69380	1700013G24Rik	4	1036
69382	1700024P04Rik	13	476
69384	Tmem89	9	538
69386	Hist1h4h	13	435
69387	Dnajb13	7	1143
69388	1700018G05Rik	X	399
69389	H2bfm	X	1049
69393	1700024B18Rik	14	423
69396	1700018F24Rik	5	1119
69397	1700019A02Rik	1	627
69399	1700025G04Rik	1	9754
69401	Plac8l1	18	763
69405	1700019E08Rik	2	635
69408	Dnajc17	2	1008
69409	1700021N21Rik	4	905
69412	1700016L04Rik	10	910
69413	1700016P04Rik	6	429
69416	1700025F22Rik	19	631
69418	1700025K24Rik	17	740
69419	1700026F02Rik	8	482
69420	1700022H16Rik	12	476
69423	1700019M22Rik	12	602
69428	1700016C15Rik	1	749
69430	1700048O20Rik	9	1848
69433	1700023F02Rik	10	345
69434	Snhg10	12	529
69439	Mroh4	15	3549
69440	Dennd6b	15	4611
69441	1700023F06Rik	11	1199
69443	1700027J07Rik	10	1060
69444	Lyzl6	11	882
69449	1700027A15Rik	1	571
69453	Prss56	1	1999
69454	Clic3	2	799
69456	Commd10	18	1549
69457	2310005G13Rik	16	3067
69459	Ubl7	9	1364
69460	1700028M03Rik	3	468
69462	2300005B03Rik	15	464
69464	Krtap4-13	11	819
69469	Tmco2	4	719
69470	Tmem127	2	4401
69473	Krtap3-1	11	604
69478	2300009A05Rik	9	598
69479	1700029J07Rik	8	2740
69480	Ttc9	12	2042
69481	Actl9	17	1369
69482	Nup35	2	2873
69487	Ndufaf5	2	2732
69491	1700029N11Rik	13	565
69495	1700029B22Rik	7	697
69496	Dydc1	14	995
69499	Tsr2	X	3805
69501	Etd	X	478
69504	Zfp932	5	2075
69511	Klk12	7	930
69513	1700030C10Rik	12	1724
69514	Lce3e	3	607
69517	2310001K24Rik	2	459
69519	Rwdd2a	9	1383
69520	Lce3f	3	611
69522	2310002D06Rik	12	508
69524	Esam	9	1854
69527	Mrps9	1	1419
69528	1700030J22Rik	8	2971
69533	Krtap26-1	16	973
69534	Avpi1	19	976
69535	Ten1	11	902
69536	Hemk1	9	2194
69537	Dnase1l1	X	1724
69538	Antxr1	6	5264
69539	Trnp1	4	1654
69540	Klk10	7	1354
69541	Lyg1	1	798
69542	2300002M23Rik	17	1248
69543	Capns2	8	1015
69544	Wdr5b	16	1785
69546	Mapk1ip1	7	1524
69547	Nkpd1	7	2753
69548	2310015A10Rik	12	4845
69549	2310009B15Rik	1	571
69550	Bst2	8	766
69551	2310022B05Rik	8	3307
69553	Fam65c	2	2935
69554	Klhdc2	12	1946
69556	Bod1	11	1402
69562	Cdk13	13	7081
69563	2310015B20Rik	10	443
69564	Nmrk2	10	1840
69566	2310016D03Rik	12	1547
69568	Vkorc1l1	5	4919
69571	2310034O05Rik	5	1107
69572	Mfsd3	15	2169
69573	Hilpda	6	1106
69574	Cmbl	15	1041
69576	Smco1	16	1267
69577	Fastkd3	13	2362
69581	Rhou	8	3367
69582	Plekhm2	4	4133
69583	Tnfsf13	11	1679
69585	Hfe2	3	2021
69587	Pcgf3	5	3731
69590	Gpx8	13	1016
69592	Odam	5	869
69596	Ap5s1	2	1601
69597	Afg3l2	18	3058
69601	Dab2ip	2	7509
69602	Otop3	11	2422
69603	2310020H05Rik	13	718
69605	Lnp	2	8775
69606	Mtfmt	9	2042
69608	Sec24d	3	3857
69611	Lce1d	3	678
69612	Kansl2	15	3693
69617	Pitrm1	13	3534
69627	Fam89a	8	1315
69629	2310039L15Rik	10	642
69631	Plet1os	9	1119
69632	Arhgef12	9	10483
69634	Clybl	14	1241
69635	Dapk1	13	5940
69638	Enho	4	1247
69639	Exosc8	3	1282
69640	Fam83g	11	4786
69641	Wdr20	12	2427
69642	Mlip	9	1224
69652	2310069B03Rik	6	1831
69654	Dctn2	10	1925
69655	Cd164l2	4	986
69656	Pir	X	1601
69659	2310069G16Rik	15	862
69660	Tmbim1	1	2309
69661	2310061N02Rik	16	792
69662	2310061I04Rik	17	1240
69663	Ddx51	5	4846
69664	Krtap1-5	11	1040
69665	Upk3bl	5	1043
69666	Psmg4	13	554
69668	Ccdc115	1	1705
69671	Tmem52	4	968
69672	Txndc15	13	1528
69674	Mif4gd	11	1840
69675	Pxdn	12	6614
69677	Il1f8	2	790
69678	Atcayos	10	318
69679	2310043O21Rik	15	621
69681	Cdk3-ps	11	1427
69683	Emc10	7	1855
69684	Aarsd1	11	1333
69692	Hddc2	10	718
69693	Pof1b	X	3890
69694	Tatdn1	15	1366
69696	2310057N15Rik	16	1026
69697	Camsap3	8	4296
69698	Slc52a3	2	2766
69699	2310079G19Rik	16	879
69700	Col22a1	15	6128
69702	Ndufaf1	2	1451
69706	Lrr1	12	1501
69707	Iqcg	16	4027
69709	Ptrhd1	12	4013
69710	Arap1	7	6354
69713	Pin4	X	475
69714	Tfpt	7	1166
69716	Trip13	13	2267
69718	Ipmk	10	5417
69719	Cad	5	7137
69721	Nkiras1	14	4589
69723	Rpain	11	1213
69724	Rnaseh2a	8	2044
69726	Smyd3	1	3761
69727	Usp46	5	3225
69729	2410003L11Rik	11	612
69731	Gemin7	7	763
69732	2410018L13Rik	12	1407
69736	Nup37	10	1369
69737	Ttl	2	4562
69739	2410004I01Rik	11	954
69740	Dph5	3	1567
69742	Tm2d2	8	1281
69743	Casz1	4	8500
69745	Pold4	19	913
69747	Zswim7	11	752
69748	Aldh16a1	7	2567
69749	2410004N09Rik	18	433
69750	2410021H03Rik	17	762
69752	Zfp511	7	1100
69754	Fbxo7	10	1886
69757	Leng1	7	2213
69761	1600015I10Rik	6	2484
69768	1600019K03Rik	16	477
69769	Tnfaip8l2	3	1122
69770	1600002K03Rik	10	651
69771	1810019D21Rik	8	1646
69772	Bdh2	3	1171
69773	1810026J23Rik	9	3170
69774	Ms4a6b	19	1687
69776	1600002D24Rik	16	2215
69780	Smap2	4	2905
69781	1600010M07Rik	7	616
69784	1500009L16Rik	10	1194
69785	Ceacam13	7	1085
69786	Tprkb	6	2241
69787	Anxa13	15	1238
69788	1600023N17Rik	5	1008
69790	Med30	15	871
69792	Med6	12	1004
69794	1600027J07Rik	8	489
69797	1600029I14Rik	9	864
69798	1810044D09Rik	6	486
69802	Cox11	11	2259
69804	Tmem147	7	868
69806	Slc39a11	11	2742
69807	Trim32	4	3196
69809	1810046K07Rik	9	1318
69810	Clec4b1	6	784
69812	Abhd11os	5	500
69814	Prss32	17	1460
69815	Krtcap3	5	904
69816	Mzb1	18	906
69821	Mterfd2	1	3315
69823	Fyttd1	16	4397
69824	Glod5	X	672
69826	Ms4a10	19	1009
69833	Polr2f	15	520
69834	Rab43	6	4881
69836	Pla2g12b	10	1066
69837	Pcgf1	6	874
69847	Wnk4	11	4148
69852	Tcf23	5	4101
69857	1810053B23Rik	16	2583
69860	Eif1ad	19	2469
69861	2010003K11Rik	19	1167
69862	1810064F22Rik	9	2302
69863	Ttc39b	4	8764
69864	1810065E05Rik	11	925
69865	A1cf	19	3828
69870	Polr3gl	3	1402
69871	Ppp1r35	5	939
69875	Ndufa11	17	2661
69876	Thap3	4	1114
69878	Snrpf	10	813
69882	Vwa9	9	3215
69885	Clhc1	4	1270
69888	Cyp2c66	19	1630
69890	Zfp219	14	3317
69893	Coa7	4	2876
69894	2010107G23Rik	10	1731
69895	Snhg8	3	785
69900	Mfsd11	11	3105
69902	Mrto4	4	1216
69903	Rasip1	7	3152
69906	Slc25a32	15	2945
69908	Rab3b	4	3320
69909	2610027K06Rik	11	2326
69912	Nup43	10	1290
69917	Nabp2	10	1052
69918	2610020C07Rik	16	2156
69920	Polr2i	7	690
69922	Vrk2	11	1891
69923	Agk	6	2225
69926	Dnah17	11	14889
69928	Apitd1	4	930
69930	Zfp715	7	4190
69934	Trmt10b	4	2023
69938	Scrn1	6	1777
69940	Exoc1	5	3396
69941	2810408I11Rik	1	713
69942	Rnf113a1	X	1123
69944	2810021J22Rik	11	4892
69952	Tunar	12	3282
69953	2810025M15Rik	1	1194
69955	Fars2	13	1896
69956	Ptcd3	6	2595
69957	Cdc16	8	2231
69961	Rpp25l	4	839
69962	Mettl18	1	1458
69964	2810403D21Rik	X	1005
69966	2810404M03Rik	8	1245
69974	2810405F15Rik	2	1549
69976	Galk2	2	2792
69981	Tmem30a	9	3660
69982	Spink2	5	843
69983	Sis	3	5887
69986	1700025N23Rik	6	902
69987	1700026L06Rik	2	671
69993	Chn2	6	3404
69994	Rsc1a1	4	2154
69999	1700027F09Rik	5	766
70001	1700028B04Rik	7	552
70003	1700028I16Rik	10	1056
70004	1700028J19Rik	7	1187
70005	Znf41-ps	4	4566
70008	Ace2	X	3645
70009	Ssty2	Y	3647
70011	1700030N03Rik	19	395
70012	Cep85	4	3866
70020	Ino80b	6	1038
70021	Nt5dc2	14	1410
70024	Mcm10	2	3494
70025	Acot7	4	1860
70026	Tspo2	17	935
70028	Dopey2	16	7455
70031	Cmtm8	9	1064
70036	Dancr	5	1036
70040	2610037D02Rik	15	3631
70044	Tut1	19	2750
