"","Collection","Gene_Set","Size","N_Comp","Pval_Max","Pval_Meta","Abs_NES_Min","Abs_NES_Avg","B_Cell_NES","T_Cell_Pval","Monocyte_NES","B_Cell_Pval","T_Cell_NES","Monocyte_Pval"
"1299","C2_Chemical_and_genetic_perturbations","C2_CGP_260_TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINDED_IN_ERYTHROCYTE_UP",44,3,0.953252,0.000269932620204852,0.7054652,1.09855178333333,-1.8534504,0.001,-0.73673975,0.8953069,-0.7054652,0.953252
"1300","C2_Chemical_and_genetic_perturbations","C2_CGP_498_MCBRYAN_PUBERTAL_BREAST_3_4WK_UP",206,3,0.9113924,5.98066551585257e-05,0.8372532,1.2346838,-1.8534392,0.001,0.8372532,0.9113924,-1.013359,0.39915073
"1301","C2_Chemical_and_genetic_perturbations","C2_CGP_1136_AMIT_EGF_RESPONSE_120_HELA",69,3,0.16827853,4.52704054058145e-07,1.2010562,1.42148036666667,-1.8527808,0.001,-1.2106041,0.15530303,-1.2010562,0.16827853
"1302","GO_BP","507773_GO_0045416_POSITIVE_REGULATION_OF_INTERLEUKIN_8_BIOSYNTHETIC_PROCESS",8,3,0.66729325,0.000353544499243226,0.8393385,1.22364906666667,-1.852777,0.0032948928,-0.8393385,0.66729325,-0.9788317,0.45348838
"1303","GO_BP","516173_GO_0071248_CELLULAR_RESPONSE_TO_METAL_ION",101,3,0.6590476,1.20996241580977e-05,0.90506095,1.29256265,-1.8522708,0.001,1.1203562,0.22894168,0.90506095,0.6590476
"1304","GO_BP","513749_GO_0060193_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY",93,3,0.32596686,9.58377631009829e-08,1.0646167,1.43597253333333,-1.8522247,0.001,-1.0646167,0.32596686,-1.3910762,0.035714287
"1305","GO_BP","516548_GO_0071624_POSITIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS",20,3,0.65510595,6.00419575257436e-05,0.86509025,1.21512221666667,-1.8520123,0.001,-0.86509025,0.65510595,-0.9282641,0.5565217
"1306","C7_Immunologic_signatures","C7_ALL_281_GSE1432_1H_VS_24H_IFNG_MICROGLIA_UP",199,3,0.40554157,1.26610100782183e-10,1.0253128,1.52341726666667,-1.8517615,0.001,1.0253128,0.40554157,1.6931775,0.001
"1307","C2_Chemical_and_genetic_perturbations","C2_CGP_986_GROSS_HYPOXIA_VIA_ELK3_AND_HIF1A_UP",140,3,0.89596605,5.40979924866719e-05,0.8266616,1.23537153333333,-1.8517488,0.001,-1.0277042,0.38394415,0.8266616,0.89596605
"1308","C2_Chemical_and_genetic_perturbations","C2_CGP_2527_PARK_APL_PATHOGENESIS_UP",14,3,0.2402464,1.69853903582449e-06,1.1736287,1.49078553333333,-1.8517278,0.0030721966,1.1736287,0.2402464,-1.4470001,0.07115385
"1309","GO_MF","490417_GO_0005154_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_BINDING",28,3,0.9728682,0.000633400221874221,0.6124584,1.02844014333333,-1.8516328,0.001497006,-0.62122923,0.96139705,0.6124584,0.9728682
"1310","WikiPathways","198785_WP716_VITAMIN_A_AND_CAROTENOID_METABOLISM",39,3,0.370229,6.89052364972732e-08,1.0482943,1.46545246666667,-1.8511574,0.001,-1.4969057,0.026515152,-1.0482943,0.370229
"1311","GO_BP","488560_GO_0002687_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION",90,3,0.15789473,3.68866418037123e-07,1.1621088,1.3964817,-1.8510154,0.001,1.1763209,0.15789473,1.1621088,0.14867617
"1312","C2_Chemical_and_genetic_perturbations","C2_CGP_2422_WINTER_HYPOXIA_METAGENE",235,3,0.5388349,2.23991314517587e-08,0.97172433,1.38281514333333,-1.8504431,0.001,-0.97172433,0.5388349,-1.326278,0.010224949
"1313","GO_BP","497183_GO_0018212_PEPTIDYL_TYROSINE_MODIFICATION",171,3,0.12314225,5.31469249665754e-08,1.1687235,1.41900586666667,-1.8504376,0.001,-1.2378565,0.06972789,-1.1687235,0.12314225
"1314","C2_Chemical_and_genetic_perturbations","C2_CGP_56_SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP",151,3,0.27970296,5.99113449958118e-11,1.0641023,1.5602981,-1.8503935,0.001,1.0641023,0.27970296,-1.7663985,0.001
"1315","C4_Cancer_gene_neighborhoods","C4_CGN_358_GNF2_HMMR",47,3,0.94139886,6.83828806764514e-10,0.6791426,1.47096826666667,-1.8502486,0.001,-0.6791426,0.94139886,-1.8835136,0.001
"1316","GO_BP","492048_GO_0007269_NEUROTRANSMITTER_SECRETION",119,3,0.29711375,1.34447024002585e-08,1.0869082,1.4546125,-1.8492563,0.001,-1.0869082,0.29711375,-1.427673,0.014285714
"1317","KEGG_pathway","HSA05142_CHAGAS_DISEASE_AMERICAN_TRYPANOSOMIASIS_",103,3,0.6944444,2.10771009410394e-05,0.9066068,1.27015366666667,-1.8491846,0.001,-0.9066068,0.6944444,-1.0546696,0.2942387
"1318","GO_MF","490029_GO_0004713_PROTEIN_TYROSINE_KINASE_ACTIVITY",141,3,0.09247312,9.63206809098418e-10,1.2120161,1.49310393333333,-1.8491815,0.001,-1.4181142,0.01208981,-1.2120161,0.09247312
"1319","C2_Chemical_and_genetic_perturbations","C2_CGP_1602_MARTINEZ_RESPONSE_TO_TRABECTEDIN",50,3,0.16573557,9.84965052746727e-11,1.2142256,1.5836745,-1.8488002,0.001,-1.2142256,0.16573557,-1.6879977,0.0021598272
"1320","GO_BP","491592_GO_0006705_MINERALOCORTICOID_BIOSYNTHETIC_PROCESS",6,3,0.7455969,2.1521495036814e-05,0.77150846,1.25867945333333,-1.848641,0.001,0.77150846,0.7455969,1.1558889,0.2772074
"1321","KEGG_pathway","HSA04610_COMPLEMENT_AND_COAGULATION_CASCADES",68,3,0.7122558,6.57554553943841e-06,0.8806286,1.31867686666667,-1.8485558,0.001,-0.8806286,0.7122558,1.2268462,0.1522158
"1322","C4_Cancer_modules","C4_CM_113_MODULE_118",399,3,0.41284403,1.13752426533929e-05,1.0086827,1.29525486666667,-1.8484857,0.001,1.0285962,0.35340315,1.0086827,0.41284403
"1323","REACTOME","105715_REACT_34_ETHANOL_OXIDATION",10,3,0.022540983,4.99133769210033e-12,1.6033788,1.77469873333333,-1.8480699,0.001,-1.8726475,0.0036429872,-1.6033788,0.022540983
"1324","GO_BP","511771_GO_0050805_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION",46,3,0.119760476,1.07524638759544e-07,1.2627,1.4641335,-1.8479149,0.001,-1.2817856,0.103174604,1.2627,0.119760476
"1325","C2_BioCarta_Pathways","C2_CP_BIOCARTA_178_BIOCARTA_NKT_PATHWAY",29,3,0.5738758,2.94792099022208e-05,0.9185708,1.37561313333333,-1.8478444,0.0044247787,0.9185708,0.5738758,1.3604242,0.09677419
"1326","GO_CC","490888_GO_0005883_NEUROFILAMENT",9,3,0.7692308,6.12586556311864e-05,0.75782585,1.19327316,-1.8477789,0.001,0.75782585,0.7692308,-0.97421473,0.47928995
"1327","C7_Immunologic_signatures","C7_ALL_1440_GSE360_DC_VS_MAC_B_MALAYI_HIGH_DOSE_DN",199,3,0.8632287,3.02916700725548e-06,0.86510164,1.30518104666667,-1.8476983,0.001,0.86510164,0.8632287,-1.2027432,0.08281574
"1328","KEGG_pathway","HSA04142_LYSOSOME",123,3,1,0.000174063096145444,0.55488735,1.10298785,-1.8475074,0.001,-0.55488735,1,0.9065688,0.6640625
"1329","GO_BP","492025_GO_0019722_CALCIUM_MEDIATED_SIGNALING",81,3,0.3938224,5.43560593588305e-06,1.0285109,1.33322716666667,-1.8471838,0.001,-1.0285109,0.3938224,-1.1239868,0.24843423
"1330","GO_BP","511778_GO_0050818_REGULATION_OF_COAGULATION",84,3,0.20992367,9.06291372154107e-07,1.1350853,1.3768038,-1.8471742,0.001,1.1481519,0.17937219,1.1350853,0.20992367
"1331","GO_BP","500898_GO_0031649_HEAT_GENERATION",7,3,0.21242484,2.89359413375047e-09,1.256991,1.61339846666667,-1.8471215,0.0016,-1.7360829,0.005725191,-1.256991,0.21242484
"1332","GO_BP","510591_GO_0048520_POSITIVE_REGULATION_OF_BEHAVIOR",120,3,0.14035088,4.39002283499345e-08,1.1692623,1.42746886666667,-1.8469839,0.001,1.1692623,0.14035088,1.2661604,0.055445544
"1333","C7_Immunologic_signatures","C7_ALL_1054_GSE24634_NAIVE_CD4_TCELL_VS_DAY10_IL4_CONV_TREG_DN",200,3,0.27631578,1.8781448248719e-07,1.0756339,1.3770695,-1.8469362,0.001,1.0756339,0.27631578,-1.2086384,0.059734512
"1334","GO_BP","491529_GO_0006639_ACYLGLYCEROL_METABOLIC_PROCESS",95,3,0.9156194,7.80908822151708e-05,0.7770664,1.20577813333333,-1.8469274,0.001,-0.7770664,0.9156194,-0.9933406,0.46121594
"1335","C2_Chemical_and_genetic_perturbations","C2_CGP_636_DEBOSSCHER_NFKB_TARGETS_REPRESSED_BY_GLUCOCORTICOIDS",22,3,0.07070707,7.29462321422722e-10,1.4516494,1.64956586666667,-1.8468342,0.001,-1.650214,0.013752456,-1.4516494,0.07070707
"1336","GO_BP","495140_GO_0014068_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING",55,3,0.7637969,6.33121856776232e-05,0.8567506,1.22645735666667,-1.846398,0.001,0.8567506,0.7637969,-0.97622347,0.49166667
"1337","KEGG_reaction","R07064_PHOSPHATIDYLCHOLINE_2_ACYLHYDROLASE_PHOSPHATIDYLCHOLINE_H2O_1_ACYL_SN_GLYCERO_3_PHOSPHOCHOLINE_LINOLEATE",18,3,0.72064775,8.59903347151618e-05,0.82265764,1.23167494666667,-1.8463444,0.0015432099,0.82265764,0.72064775,1.0260228,0.400818
"1338","C0_Hallmark","H_ALL_48_HALLMARK_KRAS_SIGNALING_UP",198,3,0.8066202,3.73714651929285e-05,0.8719689,1.25126796666667,-1.8461418,0.001,-0.8719689,0.8066202,-1.0356932,0.3473054
"1339","C2_Chemical_and_genetic_perturbations","C2_CGP_600_PEREZ_TP63_TARGETS",344,3,0.006147541,2.42283395752831e-14,1.3327287,1.62391103333333,-1.8460282,0.001,-1.6929762,0.001,-1.3327287,0.006147541
"1340","GO_BP","507934_GO_0045586_REGULATION_OF_GAMMA_DELTA_T_CELL_DIFFERENTIATION",8,3,0.74850297,3.05833580867221e-06,0.77877045,1.34783321666667,-1.8456962,0.001,-1.419033,0.096,-0.77877045,0.74850297
"1341","C0_Hallmark","H_ALL_21_HALLMARK_APICAL_SURFACE",43,3,0.7637969,2.86850872857929e-06,0.833133,1.32644996666667,-1.8456362,0.001,0.833133,0.7637969,-1.3005807,0.09090909
"1342","C7_Immunologic_signatures","C7_ALL_661_GSE17721_LPS_VS_CPG_6H_BMDM_UP",196,3,0.9150943,6.68575765323773e-07,0.8318256,1.3197105,-1.8455749,0.001,0.8318256,0.9150943,-1.281731,0.035051547
"1343","GO_BP","753357_GO_1900373_POSITIVE_REGULATION_OF_PURINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS",102,3,0.27207208,8.95173525488153e-07,1.0968837,1.38039446666667,-1.8450494,0.001,-1.0968837,0.27207208,1.1992503,0.1375
"1344","GO_BP","501881_GO_0032655_REGULATION_OF_INTERLEUKIN_12_PRODUCTION",45,3,0.18504673,3.95756434720725e-09,1.2162807,1.55579953333333,-1.8450414,0.001,-1.2162807,0.18504673,-1.6060765,0.0123203285
"1345","GO_BP","508136_GO_0045807_POSITIVE_REGULATION_OF_ENDOCYTOSIS",91,3,0.43050194,4.85103633546904e-06,0.998542,1.3277185,-1.8449792,0.001,-1.1396343,0.21376811,0.998542,0.43050194
"1346","C2_Chemical_and_genetic_perturbations","C2_CGP_1304_JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_UP",71,3,0.08384458,4.71826364205572e-09,1.2810854,1.51892626666667,-1.844862,0.001,1.4308314,0.02972399,1.2810854,0.08384458
"1347","GO_BP","488582_GO_0002709_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY",53,3,0.17045455,2.55944552914222e-09,1.1988747,1.5213616,-1.8448136,0.001,-1.1988747,0.17045455,-1.5203965,0.010729614
"1348","GO_MF","490245_GO_0004954_PROSTANOID_RECEPTOR_ACTIVITY",12,3,0.46595743,1.1324591197325e-06,0.9820618,1.40764693333333,-1.8443986,0.001,1.3964804,0.09090909,0.9820618,0.46595743
"1349","GO_BP","513295_GO_0052547_REGULATION_OF_PEPTIDASE_ACTIVITY",369,3,0.55324674,6.93513595181186e-06,0.974446,1.30785176666667,-1.8443681,0.001,0.974446,0.55324674,-1.1047412,0.20168068
"1350","GO_BP","488571_GO_0002698_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS",83,3,0.97705543,0.000228263965306472,0.7205825,1.1376743,-1.8443524,0.001,0.848088,0.7934066,0.7205825,0.97705543
"1351","GO_BP","496324_GO_0016264_GAP_JUNCTION_ASSEMBLY",8,3,0.71632653,0.000915905875419009,0.8027695,1.20543174666667,-1.8441068,0.004909984,-0.96941894,0.49478078,-0.8027695,0.71632653
"1352","C4_Cancer_modules","C4_CM_39_MODULE_43",98,3,0.021978023,3.36045724581832e-13,1.4192082,1.7143711,-1.8440933,0.001,1.4192082,0.021978023,-1.8798118,0.001
"1353","KEGG_pathway","HSA05145_TOXOPLASMOSIS",116,3,0.08884297,1.92788247847745e-08,1.2342242,1.45648026666667,-1.8437899,0.001,-1.2914267,0.05743243,-1.2342242,0.08884297
"1354","C7_Immunologic_signatures","C7_ALL_1900_GSE9988_LPS_VS_VEHICLE_TREATED_MONOCYTE_DN",200,3,1,0.000257126386197056,0.64691305,1.12356971666667,-1.8437511,0.001,-0.64691305,1,-0.880045,0.8299595
"1355","C2_Chemical_and_genetic_perturbations","C2_CGP_3198_DALESSIO_TSA_RESPONSE",21,3,0.0056497175,3.18762037974227e-12,1.7599452,1.81371343333333,-1.8433634,0.002945508,-1.7599452,0.0056497175,-1.8378317,0.003960396
"1356","GO_BP","513308_GO_0052564_RESPONSE_TO_IMMUNE_RESPONSE_OF_OTHER_ORGANISM_INVOLVED_IN_SYMBIOTIC_INTERACTION",13,3,0.83870965,3.83386858852758e-05,0.72758937,1.22193385666667,-1.8433208,0.001,1.0948914,0.33877552,-0.72758937,0.83870965
"1357","GO_BP","508101_GO_0045764_POSITIVE_REGULATION_OF_CELLULAR_AMINO_ACID_METABOLIC_PROCESS",234,3,0.38265306,1.84526755277229e-06,1.0294167,1.33909623333333,-1.8432302,0.001,-1.0294167,0.38265306,-1.1446418,0.1434263
"1358","GO_BP","494586_GO_0010517_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY",93,3,0.416819,2.64870033582402e-08,1.0145867,1.42943493333333,-1.8431697,0.001,-1.0145867,0.416819,-1.4305484,0.014403292
"1359","GO_BP","500600_GO_0031341_REGULATION_OF_CELL_KILLING",66,3,0.4831014,2.25877932799152e-05,0.98814446,1.27916772,-1.8429371,0.001,-1.0064216,0.43933824,-0.98814446,0.4831014
"1360","C2_Chemical_and_genetic_perturbations","C2_CGP_275_SENESE_HDAC1_AND_HDAC2_TARGETS_UP",229,3,0.919105,0.000120602156223437,0.83796185,1.21270056,-1.8427832,0.001,-0.83796185,0.919105,-0.95735663,0.58677685
"1361","GO_BP","487788_GO_0001892_EMBRYONIC_PLACENTA_DEVELOPMENT",89,3,0.072186835,5.47933855476117e-09,1.2700924,1.510144,-1.8425269,0.001,-1.4178127,0.037243947,-1.2700924,0.072186835
"1362","GO_BP","504542_GO_0035358_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY",11,3,0.38033396,4.51024453035175e-08,1.0695329,1.53168786666667,-1.8424399,0.001,-1.0695329,0.38033396,-1.6830908,0.020746889
"1363","KEGG_compound","C04317_1_ORGANYL_2_LYSO_SN_GLYCERO_3_PHOSPHOCHOLINE_1_RADYL_2_LYSO_SN_GLYCERO_3_PHOSPHOCHOLINE_1_ALKYL_2_LYSO_SN_GLYCERO_3_PHOSPHOCHOLINE_1_ALKYL_SN_GLYCERO_3_PHOSPHOCHOLINE",26,3,0.9920477,0.000191229387957014,0.537449,1.07692902333333,-1.8423498,0.001,0.537449,0.9920477,0.85098827,0.70623744
"1364","C4_Cancer_gene_neighborhoods","C4_CGN_405_GNF2_SELL",47,3,0.77178425,6.83907728855361e-06,0.8346325,1.30421843333333,-1.8419431,0.001,1.2360797,0.14348786,-0.8346325,0.77178425
"1365","C2_Chemical_and_genetic_perturbations","C2_CGP_1048_FUJIWARA_PARK2_HEPATOCYTE_PROLIFERATION_DN",8,3,0.2405303,6.63286079271243e-07,1.2106155,1.47284326666667,-1.8417577,0.001,-1.2106155,0.2405303,-1.3661566,0.13279678
"1366","GO_BP","518183_GO_0090036_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING",15,3,0.509434,9.57878631385631e-06,0.96369594,1.32494761333333,-1.8407586,0.001,-0.96369594,0.509434,-1.1703883,0.26086956
"1367","C2_Chemical_and_genetic_perturbations","C2_CGP_1545_PETROVA_PROX1_TARGETS_DN",64,3,0.6582031,9.26031532540813e-06,0.88879484,1.29463891333333,-1.8406813,0.001,1.1544406,0.19823788,0.88879484,0.6582031
"1368","C2_Chemical_and_genetic_perturbations","C2_CGP_2096_FOSTER_TOLERANT_MACROPHAGE_DN",409,3,0.94041866,6.90462991933091e-05,0.8388784,1.2282539,-1.8405086,0.001,-0.8388784,0.94041866,-1.0053747,0.41914892
"1369","GO_BP","503532_GO_0034329_CELL_JUNCTION_ASSEMBLY",157,3,0.23669724,2.60821527068141e-07,1.1032004,1.38950896666667,-1.8401293,0.001,-1.2251972,0.082746476,1.1032004,0.23669724
"1370","C7_Immunologic_signatures","C7_ALL_1775_GSE7460_CD8_TCELL_VS_CD4_TCELL_ACT_UP",198,3,0.84991276,8.5765674680653e-07,0.85178256,1.31084465333333,-1.8400276,0.001,-0.85178256,0.84991276,-1.2407238,0.043032788
"1371","C2_Chemical_and_genetic_perturbations","C2_CGP_1786_DAZARD_RESPONSE_TO_UV_NHEK_UP",240,3,0.22374429,1.5745327627215e-10,1.0924104,1.43562243333333,-1.8399541,0.001,1.0924104,0.22374429,-1.3745028,0.002020202
"1372","C3_TF_targets","C3_TFT_143_V_AP1_C",268,3,0.10788382,1.62727779502545e-09,1.1578478,1.45070436666667,-1.8399234,0.001,-1.3543419,0.013490725,-1.1578478,0.10788382
"1373","C7_Immunologic_signatures","C7_ALL_1116_GSE2706_UNSTIM_VS_8H_R848_DC_DN",196,3,0.8826185,1.28596662778109e-06,0.8431204,1.31045613333333,-1.83989,0.001,0.8431204,0.8826185,-1.248358,0.0513347
"1374","GO_BP","511809_GO_0050867_POSITIVE_REGULATION_OF_CELL_ACTIVATION",280,3,0.9566327,5.12842236607445e-07,0.8128917,1.30224296666667,-1.83979,0.001,0.8128917,0.9566327,-1.2540472,0.029166667
"1375","C4_Cancer_modules","C4_CM_285_MODULE_326",13,3,0.41860464,8.91455026167749e-07,1.0261376,1.4195134,-1.8396716,0.001,1.392731,0.089171976,-1.0261376,0.41860464
"1376","C6_Oncogenic_signatures","C6_ALL_105_BMI1_DN_V1_DN",137,3,0.16470589,5.30506297543707e-08,1.1722753,1.4403443,-1.8394817,0.001,1.1722753,0.16470589,-1.3092759,0.052083332
"1377","C2_Chemical_and_genetic_perturbations","C2_CGP_2503_HUNSBERGER_EXERCISE_REGULATED_GENES",31,3,0.75189394,0.000696810601038035,0.8141914,1.21831226666667,-1.8393937,0.0043668123,-0.8141914,0.75189394,1.0013517,0.45102042
"1378","GO_BP","515593_GO_0070663_REGULATION_OF_LEUKOCYTE_PROLIFERATION",183,3,0.96088433,7.12074648276461e-05,0.7769434,1.2115277,-1.838849,0.001,-0.7769434,0.96088433,-1.0187907,0.41735536
"1379","C2_Chemical_and_genetic_perturbations","C2_CGP_2470_BOYLAN_MULTIPLE_MYELOMA_D_DN",78,3,0.8106195,5.73412648675522e-06,0.8270478,1.2904269,-1.8386092,0.001,-0.8270478,0.8106195,-1.2056237,0.124223605
"1380","REACTOME","119536_REACT_19375_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION",8,3,0.41914892,1.21248361034226e-06,1.0406328,1.45512613333333,-1.8385576,0.0016666667,-1.486188,0.06286837,-1.0406328,0.41914892
"1381","GO_BP","754839_GO_1901888_REGULATION_OF_CELL_JUNCTION_ASSEMBLY",57,3,0.5297619,2.94630703553765e-06,0.95251346,1.33961882,-1.8385313,0.001,-1.2278117,0.1329588,0.95251346,0.5297619
"1382","KEGG_compound","C05345_BETA_D_FRUCTOSE_6_PHOSPHATE",17,3,0.9747899,0.00127503196459231,0.551083,1.07497696666667,-1.8384562,0.0031496063,0.551083,0.9747899,-0.8353917,0.6901961
"1383","GO_MF","489953_GO_0004622_LYSOPHOSPHOLIPASE_ACTIVITY",16,3,0.88349515,0.000160186387677479,0.7003192,1.12409366666667,-1.8383423,0.001,-0.7003192,0.88349515,-0.8336195,0.71694213
"1384","C7_Immunologic_signatures","C7_ALL_1684_GSE3982_BCELL_VS_TH1_DN",196,3,0.8685446,2.27801250540051e-05,0.8556469,1.2623222,-1.8382512,0.001,0.8556469,0.8685446,-1.0930685,0.24550898
"1385","C2_Chemical_and_genetic_perturbations","C2_CGP_515_OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_DN",32,3,0.80907375,5.06273154278289e-05,0.7743574,1.2127937,-1.8380625,0.001,-0.7743574,0.80907375,-1.0259612,0.40977442
"1386","GO_BP","502178_GO_0032956_REGULATION_OF_ACTIN_CYTOSKELETON_ORGANIZATION",251,3,0.2867012,6.94118565601125e-07,1.0653256,1.353826,-1.8378116,0.001,-1.0653256,0.2867012,-1.1583408,0.114107884
"1387","GO_BP","753015_GO_1900017_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE",7,3,0.4057971,2.49405877133959e-07,1.042715,1.46495286666667,-1.837807,0.001,-1.5143366,0.04715128,-1.042715,0.4057971
"1388","GO_BP","488333_GO_0002460_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS",117,3,0.98548096,2.87633387139168e-05,0.70406353,1.21535204333333,-1.8373656,0.001,-0.70406353,0.98548096,-1.104627,0.246
"1389","C2_Chemical_and_genetic_perturbations","C2_CGP_1594_KUMAR_TARGETS_OF_MLL_AF9_FUSION",399,3,0.053299494,3.44816989743480e-11,1.203764,1.48270816666667,-1.8373418,0.001,1.203764,0.053299494,-1.4070187,0.003992016
"1390","C2_Chemical_and_genetic_perturbations","C2_CGP_394_CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_DN",141,3,0.8360656,3.93430307750882e-05,0.85724586,1.24518065333333,-1.8372691,0.001,0.85724586,0.8360656,-1.041027,0.34474885
"1391","C7_Immunologic_signatures","C7_ALL_769_GSE17974_0H_VS_2H_IN_VITRO_ACT_CD4_TCELL_UP",198,3,0.2345679,4.19952203682551e-11,1.1046543,1.6251979,-1.8368317,0.001,-1.1046543,0.2345679,-1.9341077,0.001
"1392","GO_MF","486561_GO_0015036_DISULFIDE_OXIDOREDUCTASE_ACTIVITY",30,3,0.9121094,5.0012528313955e-06,0.6994509,1.27259546666667,-1.8367772,0.001,-0.6994509,0.9121094,-1.2815583,0.102564104
"1393","C2_Chemical_and_genetic_perturbations","C2_CGP_2993_DASU_IL6_SIGNALING_UP",59,3,0.7094862,1.79591254687825e-05,0.8679191,1.27459763333333,-1.8366014,0.001,-1.1192724,0.26381463,-0.8679191,0.7094862
"1394","C2_Chemical_and_genetic_perturbations","C2_CGP_1715_MCCLUNG_DELTA_FOSB_TARGETS_2WK",47,3,0.23958333,1.24425098015771e-06,1.119389,1.38042233333333,-1.8365923,0.001,-1.1852857,0.18584071,-1.119389,0.23958333
"1395","KEGG_pathway","HSA00380_TRYPTOPHAN_METABOLISM",40,3,0.21755028,3.32595635085867e-09,1.1638628,1.52359046666667,-1.8363624,0.001,-1.1638628,0.21755028,-1.5705462,0.009596929
"1396","WikiPathways","198850_WP465_TRYPTOPHAN_METABOLISM",46,3,0.8891258,2.07696832891997e-06,0.76728684,1.31013668,-1.8362824,0.001,0.76728684,0.8891258,-1.3268408,0.065737054
"1397","C7_Immunologic_signatures","C7_ALL_1398_GSE339_EX_VIVO_VS_IN_CULTURE_CD8POS_DC_DN",198,3,0.9177215,0.000197401270421897,0.8248947,1.18289266666667,-1.836251,0.001,-0.8875323,0.7773973,-0.8248947,0.9177215
"1398","C2_Chemical_and_genetic_perturbations","C2_CGP_2011_ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE",75,3,0.9751553,9.27607486231729e-06,0.6931915,1.24331673333333,-1.8358339,0.001,1.2009248,0.13392857,-0.6931915,0.9751553
"1399","GO_BP","501955_GO_0032729_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION",55,3,0.58773786,3.67091078873314e-05,0.92343885,1.24717088333333,-1.8357443,0.001,-0.9823295,0.47195357,-0.92343885,0.58773786
"1400","GO_BP","507249_GO_0044242_CELLULAR_LIPID_CATABOLIC_PROCESS",136,3,0.5720721,1.81687061640462e-05,0.96482885,1.28527725,-1.8357363,0.001,0.96482885,0.5720721,-1.0552666,0.3292683
"1401","C2_Chemical_and_genetic_perturbations","C2_CGP_467_LANDIS_ERBB2_BREAST_TUMORS_324_UP",148,3,0.9833729,0.000280763125549391,0.7428067,1.1415042,-1.8356919,0.001,0.7428067,0.9833729,-0.846014,0.8877339
"1402","KEGG_compound","C00053_3_PHOSPHOADENYLYL_SULFATE_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_3_PHOSPHO_5_ADENYLYL_SULFATE_PAPS",20,3,0.73558646,1.76926472441619e-05,0.7972972,1.2948696,-1.8354213,0.001472754,0.7972972,0.73558646,-1.2518903,0.17136659
"1403","GO_MF","498635_GO_0019855_CALCIUM_CHANNEL_INHIBITOR_ACTIVITY",10,3,0.57504874,4.08955796283823e-05,0.91345936,1.23822647666667,-1.8353541,0.001,-0.91345936,0.57504874,0.96586597,0.51209676
"1404","C4_Cancer_modules","C4_CM_88_MODULE_93",181,3,0.007025761,3.19468882332431e-14,1.3911904,1.6089221,-1.835256,0.001,1.3911904,0.007025761,-1.6003199,0.001
"1405","GO_BP","511793_GO_0050848_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING",44,3,0.7267552,9.44256881635742e-05,0.8518266,1.1915764,-1.8350147,0.001,-0.8518266,0.7267552,-0.8878879,0.64646465
"1406","GO_BP","491066_GO_0006081_CELLULAR_ALDEHYDE_METABOLIC_PROCESS",55,3,0.6061269,4.1533771328766e-06,0.9193118,1.32786623333333,-1.8349509,0.001,0.9193118,0.6061269,-1.229336,0.13967611
"1407","C2_Chemical_and_genetic_perturbations","C2_CGP_231_HOEBEKE_LYMPHOID_STEM_CELL_DN",86,3,0.03632887,4.21099863872301e-11,1.3517945,1.54336046666667,-1.8349329,0.001,1.443354,0.0064655175,-1.3517945,0.03632887
"1408","C4_Cancer_gene_neighborhoods","C4_CGN_289_GNF2_CDC2",62,3,0.83035713,5.32310484385847e-10,0.81719106,1.57527565333333,-1.8348856,0.001,0.81719106,0.83035713,-2.0737503,0.001
"1409","GO_BP","494708_GO_0010644_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING",15,3,0.46868688,8.26039282924709e-06,0.98684585,1.33639471666667,-1.8347462,0.001,-1.1875921,0.26168224,-0.98684585,0.46868688
